,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,name
164,71.05728,5.7752414,-3.2616339,-5.4273047,-9.434831,-38.01059,68.8839,87.432014,-6.9753027,4.0799603,-3.6030262,17.426111,-23.546926,12.660951,-4.4348283,61.529003,-1.7671375,-6.4214597,11.729939,2.1282878,-11.852323,4.981432,56.271027,6.251074,-88.8055,-0.8356393,-5.2169447,51.177097,8.691995,-25.38764,54.72227,26.848696,17.865978,-4.515523,4.5232463,6.210865,47.197483,52.031082,80.100235,-2.8189874,49.660503,-23.457956,-5.7557044,11.234319,-9.07503,-3.0615041,18.793905,-6.706879,-1.64184,20.112259,-111.85409,89.730965,-131.28801,4.882813,7.2729144,-8.432647,-49.118885,-1.2779567,-62.177063,11.9514675,21.390009,-4.134148,9.18522,3.4240227,f_5_2.csv
165,55.025444,4.5895514,-2.7534418,-5.4486628,-6.1077967,-7.1914225,38.971256,40.155014,-6.635096,1.144255,-3.3226278,7.953933,-11.4794235,6.8430986,-8.237674,33.026615,-5.649685,-3.5217528,9.318454,0.11667214,-8.355176,5.7448664,43.3135,4.15368,-59.48545,1.6237247,-6.6290274,21.247591,4.3341513,-9.691825,35.521133,23.22714,10.698427,-3.2542195,1.2450104,0.62374294,36.602367,27.99186,40.1572,-2.346671,26.150835,-10.145134,-3.2650266,14.553542,-4.644456,0.59405535,6.025004,-10.072895,-0.6812887,9.849753,-61.377087,60.75538,-70.09037,-1.6261963,5.543852,-4.8816814,-26.476114,2.4779751,-27.602015,10.491823,13.558658,1.4973176,8.4073105,3.6717062,f_5_20.csv
166,56.992104,7.3258624,-1.1436139,-5.0758715,-6.979085,-12.526109,52.468834,52.656807,-6.7756324,1.4533027,-1.7548225,12.207159,-14.847018,9.09439,-16.70664,43.999386,-0.85202986,-4.9059033,9.33287,-0.5190934,-7.4794574,3.7805388,50.86561,6.224168,-70.947334,1.5547416,-3.2674785,33.933548,6.224653,-16.38238,38.4783,27.709412,9.612791,-1.1492444,3.452551,3.8729286,37.193306,39.27281,52.83099,-3.365439,35.971516,-18.0467,-4.062139,17.059479,-5.9027905,-1.334402,11.524466,-14.427279,1.2893219,9.361884,-72.87827,72.24735,-87.291245,0.5050868,5.9921474,-8.51526,-32.97085,-1.8038285,-33.473305,11.975763,15.612891,0.017463023,5.4808745,2.0371504,f_5_21.csv
167,47.0606,3.8709922,-2.7206373,-2.4322968,-6.3769255,-4.7330885,38.440113,33.66121,-8.633343,0.98822254,-1.7327507,3.526867,-9.198982,5.2616215,-19.326433,27.593649,-4.6901855,-5.2461658,8.8390465,-1.1318597,-6.917018,5.6609716,40.813198,3.8786855,-48.282063,2.2679298,-5.765278,22.49257,1.4758239,-8.563628,21.509518,19.917526,11.166588,-3.7982545,2.1397378,1.3784503,28.249113,24.815258,33.55429,-2.686008,24.53117,-8.286396,-1.080143,17.942081,-4.831895,-0.44334874,9.246057,-18.772541,-3.8641696,6.134096,-48.653824,54.601746,-52.992348,-0.2642735,5.100765,-5.116114,-19.13552,2.953337,-24.117718,13.218552,13.013109,2.758653,6.2788944,3.98814,f_5_22.csv
168,26.436226,8.333506,-0.9289638,-7.794258,-11.420328,-34.403942,41.98122,45.472286,-11.475696,0.31778756,-1.0386188,3.3372478,-17.251734,6.9705067,-17.314926,27.92881,-4.0002174,-13.787462,10.3639765,3.2639313,-5.197531,2.8404481,35.748566,5.4364476,-38.31779,5.674414,-7.0726595,50.88218,4.861493,-17.321758,14.010753,3.1290996,11.268478,-9.358076,-1.4157073,0.21374692,15.995066,24.595825,49.992886,-1.589264,29.489687,-11.489101,-1.8474383,16.182604,-5.194303,-0.06138976,23.139868,-23.292809,-5.0638943,8.070724,-60.63814,60.58114,-67.37356,3.1578264,2.7767823,-1.7753286,-18.459555,-1.7549284,-42.435913,4.8135653,17.74405,3.4672654,8.368748,2.254435,f_5_23.csv
169,63.435284,9.069244,-2.0230436,-7.8269124,-11.844145,-33.09169,61.429756,73.076065,-11.566563,1.2157406,-2.4159305,11.248636,-22.739428,10.645345,-13.430515,51.15411,-4.659933,-11.131772,13.49479,1.7786552,-10.088756,4.8593087,54.272644,7.513281,-73.934105,5.0546384,-7.394052,51.32648,5.743819,-23.831898,42.60484,18.929745,16.828262,-8.322375,0.5495494,4.297268,39.028183,43.300148,70.27572,-1.6973788,42.03085,-17.472132,-4.162591,16.068384,-7.0064244,-2.2573125,20.787523,-18.46793,-6.3334494,14.025384,-92.93047,86.70603,-109.46818,2.7308369,5.1953497,-6.2780747,-36.481625,-1.3615224,-55.824814,12.232813,23.04427,0.43796855,9.607386,3.1062374,f_5_24.csv
170,47.463444,5.7692676,-1.7686325,-6.287873,-6.025497,-16.411161,47.285786,51.88333,-5.274367,3.0142255,-4.1439805,11.711437,-15.893875,9.407245,-10.70627,39.168503,-1.7262459,-4.674126,7.859526,1.4582077,-8.600365,3.4013736,44.10649,4.858158,-64.26084,-0.18291597,-4.104257,37.08378,6.9936624,-15.191894,36.02965,22.793037,10.3809185,-2.9815474,3.7048175,3.8967953,33.17569,36.188065,52.116104,-2.7260346,34.046288,-18.076462,-4.7145,14.041138,-4.8880525,-0.71383363,12.881842,-11.058853,0.5876198,10.659713,-73.19218,67.16172,-87.23235,2.6233892,6.470413,-6.795187,-32.868244,-1.4104974,-36.060467,7.9123116,14.587565,-0.5452849,6.8734374,1.9091463,f_5_25.csv
171,27.51875,5.0216136,-1.2138649,-4.649071,-4.429482,-9.25205,37.02883,40.499435,-3.120444,1.6471657,-1.3478963,7.233307,-11.4073105,7.427692,-21.324043,29.607738,-0.051350635,-4.540054,7.4689946,1.7222248,-7.0551624,0.6277255,34.36271,2.7882733,-46.73405,-0.56364757,-0.6064186,34.10915,5.92033,-11.255605,17.298552,18.451004,5.2307715,-1.0979816,4.517404,3.251298,20.315998,30.323914,37.116474,-0.6782928,28.548666,-18.21037,-3.8990421,14.407262,-3.0417447,-1.6948546,13.472013,-14.503203,-0.4729514,5.7664514,-50.590218,52.629486,-60.193237,1.8402623,5.1028476,-7.235213,-22.47102,-2.7115448,-23.42485,8.512892,9.401689,-2.571366,0.11239408,-0.16839692,f_5_26.csv
172,39.235905,6.1612334,-2.076356,-3.5812619,-5.082047,1.1810255,39.31928,32.528927,-6.6689696,-0.38687477,-0.7149284,4.9575415,-9.070318,5.790078,-29.927137,27.092329,-2.2472534,-6.1635804,9.483226,-1.1071275,-6.4076924,3.5296526,42.90555,4.0396276,-50.106808,3.148051,-3.2189708,27.605158,3.296253,-7.6342673,15.790003,23.066963,6.237015,-2.065672,2.7875226,0.18140592,24.060259,27.203955,31.162588,-1.7589518,26.119873,-11.751774,-2.5405884,22.63335,-4.442132,0.29051366,10.768629,-22.828035,-1.3234458,4.4563184,-45.080196,58.67156,-48.892853,-1.0277401,4.991242,-7.115456,-17.610088,-0.26357487,-17.053833,12.847778,11.150425,1.9715912,2.8142817,1.5117388,f_5_27.csv
173,71.05108,6.0990024,-2.5887127,-2.1070487,-9.622354,-20.823193,58.328728,64.38674,-8.676871,0.662291,-2.886258,12.394329,-18.02034,9.275754,-12.997366,48.45062,-4.366762,-6.6736064,12.168042,-0.03235139,-9.496356,6.3886385,54.08289,7.0031853,-77.172905,3.0829303,-6.9206347,35.675488,4.136724,-18.338886,43.296635,26.785461,16.083279,-5.275202,0.6375182,1.891302,40.565437,39.663334,57.98443,-2.5111012,37.198383,-12.552962,-3.342054,17.259405,-8.156964,-1.3396357,13.164373,-14.180372,-3.2143135,13.123594,-86.37922,80.846115,-94.85616,1.7743357,4.0358257,-7.025148,-35.264446,0.6165659,-44.74792,14.379427,19.319643,0.40975505,10.326118,4.2300816,f_5_28.csv
174,64.19585,8.456001,-1.8817855,-4.6553273,-8.629786,-20.176603,59.767784,63.825516,-8.220501,0.67915386,-3.1261547,13.366516,-20.160671,11.673239,-17.543669,49.611893,-3.945345,-8.498525,11.7974615,0.42603552,-9.271608,3.4729736,56.144676,7.9621115,-79.77435,2.8535736,-4.9808407,42.539154,5.907901,-20.378513,41.94594,27.436855,12.134125,-4.2099533,1.2121575,3.268423,40.76556,41.324173,61.497383,-1.1817814,39.991917,-18.020325,-5.261403,18.83485,-6.8090587,-1.3839577,16.891737,-16.556683,-1.7822142,11.975251,-87.44731,84.02761,-100.269424,2.4301128,5.2253165,-9.11249,-35.43989,-2.1417549,-44.213867,11.731712,18.901464,0.81265193,8.656952,1.4861832,f_5_29.csv
175,74.46703,5.898269,-3.679511,-4.1627812,-10.383529,-29.179476,65.566216,76.33984,-9.421576,1.9688495,-2.2690723,13.194435,-19.714455,9.505004,-11.196365,55.560085,-5.047617,-7.661473,12.834428,-0.32321203,-11.867323,7.1784596,57.931202,5.8321285,-81.36489,1.868779,-7.5850415,42.42072,4.9290695,-21.163109,46.489418,27.44756,18.66727,-5.343882,2.5886624,3.394907,46.35087,45.282276,69.536476,-2.9515166,44.772034,-16.321064,-4.025511,16.122656,-9.99776,-1.8214082,16.50467,-13.343026,-4.4539957,18.339914,-97.97735,86.19723,-111.69356,2.6869302,6.7884803,-7.9509044,-40.554714,1.827246,-54.687008,15.694002,21.685293,-1.6019943,10.299549,4.5725374,f_5_3.csv
176,41.640953,3.4023538,1.3118614,-4.711785,-2.611883,1.9120646,31.451618,32.547813,-0.73157454,2.9516454,-3.6952941,10.753563,-9.903054,6.832649,-12.478328,29.19991,1.0073385,1.0048118,3.5008018,0.452412,-5.9511538,1.4934288,35.633385,4.6528015,-55.106426,-2.1096394,-1.1972449,21.451677,4.8688955,-9.226675,32.29761,25.64308,5.419346,1.5031246,4.5561013,6.028529,26.479956,31.232615,32.010242,-3.2867045,22.51924,-15.171286,-3.2622628,11.031328,-1.8282573,-1.9763073,2.9618123,-7.2639103,4.360403,1.1468279,-47.556286,49.829327,-63.070263,1.7047637,4.2539845,-6.1339054,-26.806053,-3.1690629,-15.5778265,8.353439,8.830607,-1.500962,2.4582913,0.751524,f_5_30.csv
177,44.15147,4.757009,-1.8443023,-4.789162,-5.139825,-19.420208,41.192387,49.64728,-6.514538,1.9108928,-2.9744022,9.770287,-15.384016,9.145276,-5.681105,35.25482,-4.137539,-5.152266,7.86867,1.9742471,-8.09297,3.3856616,37.516174,4.9930162,-54.68749,-0.31180316,-4.4443235,33.048428,5.5161066,-15.003224,33.68241,17.445616,9.033682,-3.3075523,3.5661461,4.5423107,31.490534,30.360285,48.454575,-1.0947567,29.74899,-14.555468,-3.2598786,10.503557,-5.267801,-1.7602943,12.979176,-8.861635,-1.9971313,11.601799,-67.57062,57.724392,-79.58494,1.8962945,5.0393953,-5.902778,-27.332321,-0.70549184,-35.60547,5.868078,13.569969,-0.01167745,6.1119094,2.4522934,f_5_31.csv
178,15.051705,3.452763,-1.6740376,-5.490431,-3.4264596,-9.222215,23.032494,25.700068,-3.8287568,0.35995236,-0.83740354,2.9301987,-7.8212757,4.6203656,-13.063389,17.246784,-4.019415,-5.532269,5.47232,0.008585557,-6.182153,0.27901983,21.304752,0.511087,-23.794619,0.65955037,-1.9542809,25.275782,2.270572,-6.9575233,6.3083267,7.93156,3.3527982,-2.6218383,2.663395,2.1960363,13.42169,16.63092,25.67934,1.0889207,18.152128,-9.480831,-3.814465,9.647548,-1.4775472,0.2973527,11.292074,-11.673661,-3.4534702,4.8874497,-30.083147,30.899899,-39.387047,1.6764528,5.0433636,-4.2456646,-11.476136,-0.5873583,-18.62742,5.6132607,6.82206,-1.0501926,-0.09551169,-0.8945942,f_5_32.csv
179,42.57009,4.939117,-2.323995,-0.029614683,-4.0917435,7.377557,40.261314,29.76317,-4.690968,0.030313887,-3.229862,7.290819,-8.905859,4.932267,-29.867914,24.48711,-4.5659657,-4.0386786,7.923427,-1.4546713,-7.706983,5.403157,43.457367,3.5380049,-53.31849,2.4756725,-4.5855594,24.598928,3.7077754,-4.9790397,16.56882,28.610943,7.7460337,-2.3798962,1.873416,-2.5502834,25.118584,24.135286,25.553986,-2.1242962,23.708069,-9.02565,-2.3718185,25.619781,-5.826906,2.4335992,8.185642,-22.847912,-1.1140609,6.0936418,-46.21468,60.340412,-44.063164,0.29387838,3.3162818,-7.1450467,-17.76067,1.0843036,-13.453372,12.329302,10.578044,3.5381367,6.5748467,1.9040251,f_5_33.csv
180,49.55929,4.6301723,-1.891111,-6.8881164,-5.514,-10.496718,32.558514,34.915573,-4.6755514,-0.6820827,-3.738609,8.851124,-9.138082,5.536399,3.04182,27.599619,-6.271783,-2.7442079,6.6350865,-1.218511,-7.076111,3.804251,34.030983,3.9885187,-48.787926,2.9757183,-5.866366,17.436937,2.1501586,-9.303489,35.594658,17.003555,7.868131,-3.6702895,1.3722515,2.5921392,32.168663,23.148882,38.411736,-0.09496935,20.991034,-6.3053164,-3.1709366,8.373703,-3.9175944,2.8777573,4.1801076,-4.614472,0.58930445,9.233618,-49.91165,46.61757,-66.74134,-0.97024524,6.034609,-3.2049196,-24.452183,1.1097319,-25.225494,7.1351423,12.645337,0.894975,7.086842,2.0198908,f_5_34.csv
181,38.01862,4.382816,0.015028119,-2.3254762,-3.7072268,-8.658635,35.617065,36.610004,-3.1447773,1.0034908,-2.0035512,10.025876,-11.196136,6.476002,-12.644639,28.630125,-0.79977995,-2.4174829,5.6380105,0.114720926,-5.1148434,2.9400837,34.833622,4.9446073,-50.14209,-0.47832805,-2.5889914,25.691818,4.9663773,-10.205288,26.052631,20.59105,5.577358,-0.79724795,2.8908694,2.0194788,23.277288,26.799803,34.228374,-2.3355808,23.468119,-10.997488,-2.539658,13.679597,-4.485221,-0.84629613,7.3642354,-9.611484,3.0542161,5.782141,-51.803017,51.13667,-58.356506,1.2469097,2.742017,-5.6465077,-23.327362,-2.2344463,-21.116787,6.7022448,9.587114,-0.23506802,3.8892734,1.544424,f_5_35.csv
182,49.834198,3.183992,-0.58905995,-4.4410405,-3.5120995,-4.486434,39.230923,42.7214,-1.9711938,3.678759,-3.2425544,11.519748,-11.166961,8.216593,-11.595071,35.818043,0.23648448,0.53948444,5.357146,1.1865536,-6.74266,2.3223975,41.57863,5.261024,-64.440125,-2.822389,-2.045208,25.359354,5.3012695,-11.469764,37.3023,27.91689,7.837674,1.2367629,5.5930867,6.1154785,33.014977,35.530415,41.54849,-3.972384,29.257456,-17.378235,-3.428718,11.515762,-4.2111063,-2.2011015,6.310578,-6.5235586,3.8527799,6.298846,-61.863693,58.815216,-77.635,2.267685,6.0441656,-6.9483094,-31.970795,-2.292948,-24.249443,9.927602,11.240289,-1.2208583,4.432443,1.5901861,f_5_4.csv
183,64.90835,5.47195,-3.5289555,-3.7753713,-10.884751,-41.06407,63.24924,80.090256,-8.817814,2.5657887,-2.849343,13.633831,-22.075336,10.462162,-2.9327483,54.18766,-4.3425655,-9.079095,11.539002,1.441744,-10.46508,5.529007,49.67467,5.936116,-74.42633,1.3975189,-6.7452903,47.95696,5.905902,-24.340672,45.837715,18.691687,18.462366,-7.0611944,1.6856139,4.3596134,40.831383,42.91481,73.50744,-1.5384861,43.87311,-16.714436,-4.323617,10.55832,-9.240088,-1.8115062,19.484676,-9.192023,-4.749654,19.154766,-100.67356,79.89128,-115.45782,5.1578665,5.368238,-5.995524,-41.660656,0.5755579,-61.832653,11.030663,21.495897,-2.3087165,10.672925,4.03631,f_5_5.csv
184,59.091618,4.639858,-2.0201254,-6.0535684,-6.3695188,-25.760641,55.79578,71.735245,-3.9516618,4.643389,-3.9028394,16.618345,-19.848297,11.331042,-4.724855,50.98325,-1.1098709,-2.852303,8.139314,2.988741,-10.370484,3.289202,48.172604,5.315689,-78.292046,-2.2288525,-3.5220313,44.14516,8.616725,-20.497402,49.411335,26.543392,13.152292,-2.3447495,5.576032,7.2232723,41.1494,46.03019,66.19299,-2.8985791,41.57337,-22.719593,-5.4766974,9.646575,-6.778998,-2.717323,14.278496,-4.8344913,0.5606842,15.197104,-93.53907,76.984344,-114.64588,4.8528323,6.3739357,-7.40325,-43.5137,-3.0837376,-48.0603,9.075764,17.109144,-3.4180534,6.9204116,1.8435202,f_5_6.csv
185,36.869278,5.091972,-0.93397844,-2.237685,-5.040427,-7.40075,39.43706,37.88256,-4.068981,1.5565037,-2.1674478,8.456174,-12.33494,8.13546,-20.23856,31.052183,-1.9016552,-4.505841,7.4118485,0.27991498,-6.370559,1.6256847,38.11699,4.337556,-52.71487,0.22017165,-1.9608979,30.227057,5.315283,-11.619012,21.427967,21.474617,6.3797917,-1.0873381,2.5931475,1.944456,24.080484,28.338793,36.291607,-1.6917521,26.532417,-14.738116,-3.986103,15.89821,-3.6461554,-1.1533245,11.263931,-14.63364,0.14258195,4.8314905,-53.792747,54.813797,-59.936802,2.3180776,3.5728986,-7.2813015,-22.62791,-1.9494236,-23.64682,9.440929,10.236445,0.26646167,3.4312289,0.6181412,f_5_7.csv
186,64.282,8.344032,-2.1522655,-7.411547,-8.468124,-32.656162,64.91567,74.706436,-7.767314,2.147801,-2.2783802,16.295424,-20.480053,13.04375,-6.8485847,56.581833,-1.038496,-6.597491,11.114194,1.1577917,-9.460532,3.1633754,56.00796,7.2296705,-83.833725,0.0032412505,-3.3641582,47.08072,8.267759,-23.835247,50.378284,26.344912,11.862804,-2.5057297,4.992561,6.5701466,45.26831,48.469833,74.95731,-2.38796,47.008022,-23.701847,-5.772101,13.388415,-7.6241946,-2.2054613,18.387579,-8.774237,1.727231,16.584846,-98.77345,84.22963,-120.89822,2.10079,8.599172,-9.735644,-43.898228,-3.1422298,-52.523396,9.678404,19.217445,-2.8016822,6.5044684,1.8222303,f_5_8.csv
187,57.271744,8.331715,-0.79765904,-5.7041707,-8.245696,-17.553345,53.7828,54.766136,-8.122671,-0.18170318,-2.2291572,12.251474,-16.290394,9.149134,-14.003721,44.03934,-1.5817184,-7.1509624,9.837441,-0.84397924,-7.948607,3.6640844,49.747643,6.729912,-68.63526,3.5530174,-3.8983035,36.44399,4.7950983,-17.973152,38.310905,24.226738,10.113096,-3.0770645,2.1013272,4.012701,35.99701,38.35991,55.554127,-1.8710953,35.528522,-15.859467,-3.981544,16.61311,-5.8947873,-0.6450308,13.481819,-15.400449,-0.34881115,9.643303,-72.78535,72.05034,-88.75404,0.39730683,5.91934,-8.162597,-31.39159,-2.1026685,-36.883133,10.561882,16.941874,0.016467387,5.9835105,1.6198654,f_5_9.csv
188,21.648136,-3.3155274,1.9950708,3.033246,3.007263,19.492765,-18.456131,-20.57891,3.0437996,-1.8520085,0.19385079,1.0220317,7.153975,-3.184882,18.103815,-6.5212073,-3.4700184,8.243888,-3.4622967,-3.1541984,3.733292,0.96451735,-5.6367135,3.1260567,-0.69493514,0.5460183,-1.3315613,-36.088993,-4.9095783,6.0118675,17.22689,4.9910083,-3.0336628,3.7186098,-2.461727,1.0376099,8.589975,-10.518879,-19.22649,-0.5363839,-17.624956,13.46544,1.9248067,-9.058314,1.2209129,0.66312426,-19.77433,15.396321,4.4858785,-5.1147017,19.31225,-18.091003,16.789137,-3.4074981,-2.9618983,2.3429024,2.3884566,1.9144948,17.627274,1.5318981,-3.289334,3.0744226,1.9384036,1.1301184,d_1_1.csv
189,22.086502,-1.0226568,3.0615597,-1.6040215,0.20223494,17.119078,-12.582009,-22.338303,-1.1943231,-0.8786259,-3.9785006,-0.043330267,5.914087,-2.9945953,18.829596,-5.3892016,0.9276828,5.6636696,-3.815078,-1.9727057,1.5628955,3.4822412,0.097417,2.4224246,-2.0930712,1.6244972,-3.5118618,-30.222567,-4.5624614,4.641047,20.417381,4.760358,1.9634105,1.4565301,-3.1879978,1.7612802,9.379988,-5.794847,-12.187195,-3.629387,-12.81266,9.668994,3.0566244,-5.9526906,1.8316476,0.8451759,-16.819622,8.825907,4.173772,-6.310809,14.823597,-9.167983,8.927182,-4.7016907,0.23029234,2.8355403,0.5374996,3.382406,13.247177,-1.3804685,0.76208943,3.8877215,5.9825206,3.4143238,d_1_3.csv
190,12.690935,-4.3582215,2.205061,2.0105247,4.8696747,23.799477,-19.759958,-21.943123,2.94455,-1.0663687,-1.647732,-0.84197336,7.1033926,-3.1392503,11.295374,-8.939704,-1.089263,6.7316146,-4.6538405,-2.4954019,1.3537613,0.4533708,-6.4967694,0.6944476,3.3657591,-1.6543257,-0.33980465,-32.752285,-5.216446,8.193633,9.924457,5.5726256,-2.5225902,4.2095623,-1.9144318,1.6015958,5.546374,-9.626577,-22.664461,0.0713685,-15.986337,9.912096,1.952892,-7.347304,2.0974371,-0.24073537,-17.490204,11.535823,2.5553474,-6.259582,23.466352,-18.340769,20.96274,-3.070197,-0.94039273,1.167162,4.9164004,2.7085316,20.147217,0.37296638,-4.6130514,0.9922698,0.53538585,0.14210084,d_21_1.csv
191,18.122122,-4.3353314,2.8820767,1.2134831,3.8180912,23.170277,-28.582653,-32.002544,3.464133,-2.6961503,0.41190174,-0.4996968,11.069287,-4.5534,26.513433,-11.652597,-2.2732658,9.343904,-4.5991387,-4.227596,4.4704213,0.5894395,-12.4512415,1.883016,8.393748,1.0087554,-1.2966216,-48.085804,-6.7108164,9.55626,16.04495,1.9479799,-5.236542,5.6558313,-3.3579497,0.2135457,6.9681926,-15.7249155,-26.6459,-1.2321687,-23.900204,17.345295,1.7952735,-14.345339,2.8451743,0.9947569,-25.329279,21.52583,6.31011,-7.027118,31.826029,-32.265427,27.94492,-5.985703,-1.851438,3.5920937,7.182388,2.9149525,24.856165,-0.48529878,-5.852608,2.6805456,0.74920964,1.228652,d_21_10.csv
192,15.616464,-6.416165,3.1487112,0.7369902,3.0341895,13.172574,-42.133556,-42.323814,2.0028424,-3.5043254,0.06104019,-2.8074532,13.39531,-6.3862734,52.152035,-18.294622,-3.0046177,9.940082,-7.161016,-4.521804,7.215384,1.2367456,-27.056768,1.7868687,25.615698,1.6000774,-3.1335337,-63.720676,-9.907889,9.802238,20.865852,-11.343077,-4.642878,4.3142376,-6.7808566,0.5337008,5.2577047,-27.739794,-30.605322,-1.0090812,-34.20226,26.636784,3.324128,-27.247208,4.022817,1.5127631,-31.053974,34.613564,6.564998,-6.466183,41.958878,-55.089634,35.94738,-7.2164583,-2.7000985,8.407617,11.443594,5.548177,22.141886,-6.780118,-6.6442976,3.6236937,3.7924635,2.927196,d_21_11.csv
193,23.6473,-5.8947263,3.2606497,2.7253802,3.5471947,19.862402,-35.569683,-40.178192,-0.49490333,-3.8212695,-0.9344456,-2.498848,11.647571,-6.1137238,43.270947,-15.527918,-3.7281246,9.239987,-6.6520896,-5.5545497,5.280568,3.4147484,-18.847277,2.0760422,18.782084,0.76718587,-3.8609712,-63.388702,-10.646663,9.980626,21.675652,-5.0106497,-2.4534912,3.8834467,-7.051994,0.5812472,9.268526,-25.156626,-31.91696,-1.0838298,-31.861925,26.423721,4.2082205,-20.326914,3.2562127,0.51029414,-30.47826,27.741919,4.293094,-7.3724847,38.91803,-44.343155,36.3174,-7.8601165,-2.7807775,5.7423196,11.267187,6.8495817,23.048494,-4.6391873,-5.8495154,3.7145913,4.5245433,3.458043,d_21_12.csv
194,22.551985,-5.028709,3.615376,-0.8529365,2.7849057,0.82516795,-29.461685,-19.079424,1.9308913,-2.135837,-0.60226035,2.418858,5.650895,-3.2159777,50.88297,-6.359583,-3.1028233,8.6729,-6.8585896,-2.7594965,5.4178615,0.1912396,-19.017828,3.8535926,9.839141,-0.708072,-2.9023917,-44.98586,-7.035493,2.5425582,31.75114,-8.244803,-2.7748203,2.976084,-4.9885297,4.582619,10.8842535,-16.091297,-12.469847,-0.059762668,-23.54418,19.31052,2.5805855,-26.50187,2.2479873,-0.2604979,-23.952316,34.245876,6.0930543,-2.3633716,17.706161,-35.87969,3.5759516,-3.7127259,-2.2547827,6.2074385,0.17601816,2.2266839,7.111577,-7.6537704,-2.8298986,1.1519773,3.9388204,1.4951553,d_21_13.csv
195,22.117214,-1.7649854,3.2678437,0.6776092,2.4054706,22.803188,-13.009673,-16.953238,1.0816655,-1.6899897,-0.9407041,0.4987554,5.5763507,-2.6696553,9.435949,-1.6749384,-1.1683273,5.708429,-4.2481112,-2.8381162,0.966443,-0.080308914,0.64062035,1.8231058,-4.2338967,-0.022598078,-0.11684024,-30.40399,-5.8319454,3.590387,16.485012,8.5499115,-1.3034014,4.3074384,-2.7077687,4.027801,11.337755,-4.4066806,-15.44115,0.1926829,-11.558386,6.840345,1.8575253,-6.6758065,1.4578019,-1.0599588,-15.851166,8.672137,1.6031864,-7.562453,18.821228,-9.389438,8.45016,-3.0853126,-0.6918955,-0.44673932,1.6072828,1.4243014,15.789876,2.4215086,-1.1736207,0.84323627,0.8129897,-0.6046176,d_21_2.csv
196,20.99847,-4.157562,3.0957165,2.3102257,3.4096873,20.770527,-19.95642,-24.765453,2.874445,-1.9927021,-1.2125919,1.6735505,8.780063,-4.396054,22.7397,-6.8662305,0.17721172,8.947543,-5.897577,-4.0362015,3.1043043,1.7094665,-6.4954405,1.2470218,1.1598397,-1.3182127,-1.2460599,-41.72408,-5.6162415,8.151929,18.761824,6.2801857,-2.2967424,5.23683,-3.0241716,0.93895423,8.614873,-10.142153,-21.66215,-1.7464346,-17.867065,13.987404,2.6248965,-10.511785,1.2489614,0.92795295,-23.045828,18.581392,7.160851,-6.153872,22.946882,-21.941687,18.562,-4.700679,-1.092824,2.1888402,1.79804,3.1818554,20.409817,-0.91706645,-4.540478,0.35811692,1.9833558,1.520576,d_21_3.csv
197,16.216251,-4.568089,2.9374714,2.1576707,3.6901133,20.05767,-22.784342,-25.401567,1.4919307,-1.6836439,-1.1182039,0.22186558,7.825365,-4.263974,22.70323,-9.553865,-0.14759259,8.133597,-6.1025243,-3.0374594,3.1601667,1.7024014,-9.971432,1.3209513,7.0371504,-1.1589577,-1.1421262,-40.1535,-6.451871,7.784766,15.4806795,2.5265088,-2.1886091,4.137598,-3.2867444,1.7466043,6.1362066,-12.600807,-23.365168,-1.4594109,-19.475288,14.590984,3.080516,-11.262767,2.0715115,-0.067571476,-21.23368,17.372978,4.2156906,-6.339706,25.699837,-24.506773,21.886171,-4.344673,-1.7522626,2.744809,5.221682,2.7791598,19.657976,-2.2919958,-4.6260967,1.1448729,1.7578852,1.2672381,d_21_4.csv
198,31.484198,-4.0865264,3.9562893,1.887634,4.287169,26.288322,-21.71943,-26.262506,4.190937,-2.957232,-1.6599109,3.9466143,9.245051,-3.7292018,27.431795,-4.720241,-1.4189787,11.012039,-5.567806,-5.0290627,2.7493541,1.8443449,-4.2022023,2.521534,-6.1257577,-0.98033935,-1.7116716,-49.285168,-5.6175647,8.782271,27.895037,11.109537,-4.08657,6.833525,-3.236908,1.0480851,14.616072,-9.488663,-23.001097,-1.3008242,-20.278429,15.474779,1.8449893,-11.915185,1.7279181,1.138405,-28.49356,22.899994,9.154921,-6.941096,22.123255,-21.300072,15.841423,-6.548226,-1.5644093,1.6833823,-0.13268645,3.0021136,24.597221,-0.03153338,-4.9991074,0.8424671,2.071626,1.5259318,d_21_5.csv
